os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 7 7745HX with Radeon Graphics,NVIDIA GeForce RTX 4070 Laptop GPU,32528084,7.1.3-2-cachyos,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
88.2487,11.3316,31.1622,0,99,64,52,1582,7001,6.62946,49,11.2596,2.40768,4.67918,2614,19503493389
80.7987,12.3764,31.1622,0,99,64,52,1582,7001,6.62946,49,11.2596,2.40768,4.67918,2614,19603613795
83.889,11.9205,31.1622,0,99,64,52,1582,7001,6.62946,49,11.2596,2.40768,4.67918,2614,19703700957
96.2127,10.3936,27.9245,0,99,64,52,1557,7001,6.62946,49,11.2593,2.40767,4.67918,2494,19803807116
79.7581,12.5379,27.9245,0,99,64,52,1557,7001,6.62946,49,11.2593,2.40767,4.67918,2494,19903929897
83.0535,12.0404,27.9245,0,99,64,52,1557,7001,6.62946,49,11.2593,2.40767,4.67918,2494,20004050303
80.1147,12.4821,27.9245,0,99,64,52,1557,7001,6.62946,49,11.2593,2.40767,4.67918,2494,20104163586
88.009,11.3625,27.9245,0,99,64,52,1557,7001,6.62946,49,11.2593,2.40767,4.67918,2494,20204281618
86.128,11.6106,30,0,99,64,52,1560,7001,6.62946,49,11.2592,2.40767,4.67918,2495,20304396088
93.4583,10.7,30,0,99,64,52,1560,7001,6.62946,49,11.2592,2.40767,4.67918,2495,20404509370
82.6298,12.1022,30,0,99,64,52,1560,7001,6.62946,49,11.2592,2.40767,4.67918,2495,20504649961
77.0723,12.9748,30,0,99,64,52,1560,7001,6.62946,49,11.2592,2.40767,4.67918,2495,20604772742
94.9009,10.5373,30,0,99,64,52,1560,7001,6.62946,49,11.2592,2.40767,4.67918,2495,20704883649
95.7642,10.4423,27.7427,0,99,64,52,1590,7001,6.62946,49,11.2575,2.40766,4.67919,2493,20804995745
76.6863,13.0401,27.7427,0,99,64,52,1590,7001,6.62946,49,11.2575,2.40766,4.67919,2493,20905116151
78.9803,12.6614,27.7427,0,99,64,52,1590,7001,6.62946,49,11.2575,2.40766,4.67919,2493,21005240119
75.5445,13.2372,27.7427,0,99,64,52,1590,7001,6.62946,49,11.2575,2.40766,4.67919,2493,21105360526
104.679,9.55303,27.7427,0,99,64,52,1590,7001,6.62946,49,11.2575,2.40766,4.67919,2493,21205477370
92.0286,10.8662,28.8265,0,99,64,53,1590,7001,6.62946,49,11.2574,2.40766,4.6792,2494,21305596589
90.7886,11.0146,28.8265,0,99,64,53,1590,7001,6.62946,49,11.2574,2.40766,4.6792,2494,21405683751
80.4284,12.4334,28.8265,0,99,64,53,1590,7001,6.62946,49,11.2574,2.40766,4.6792,2494,21505800596
93.365,10.7106,28.8265,0,99,64,53,1590,7001,6.62946,49,11.2574,2.40766,4.6792,2494,21605916253
89.7343,11.144,28.8265,0,99,64,53,1590,7001,6.62946,49,11.2574,2.40766,4.6792,2494,21706058030
84.3934,11.8493,29.7365,0,99,64,53,1590,7001,6.62946,49,11.2576,2.40763,4.67922,2492,21806177250
